ジョーカー	ジョーカー（Ｊ）【特殊陣営】\nどこにも属さない特殊な陣営です。\n毎日対象と役職を交換することができます。相手からは誰と交換されたのかわかりません。\nその夜に襲撃などで死亡していたり、直前の投票で自身に投票した者とは役職の交換は行われません。\nジョーカー時は襲撃では死にません。\n最後までジョーカーでいると敗北になります。\nセットメッセージ\nID:RHzHp1di は リア狂 ドガピン と役職をシャッフルします。\nID:RHzHp1di はシャッフル対象選択を取り消します。\nID:RHzHp1di は何もしません。\n能力発動メッセージ\nID:RHzHp1di は リア狂 ドガピン と役職をシャッフルして 狂人 になりました。\n能力発動メッセージ（相手側表示）\nリア狂 ドガピン は ジョーカー になりました。\n失敗時メッセージ\nID:RHzHp1di は リア狂 ドガピン と役職をシャッフルしようとしましたが失敗しました。\n
犬神	犬神（犬）【妖魔陣営】\n犬神に憑かれています。\n初日に憑依先を選択します。\n自分が死んだ時、憑依先が既に死んでいた場合その対象に憑依します。\n憑依が成功すると自分の名前、アイコンが憑依先のものと入れ替わりになって、その後蘇生します。\n役職、サブ役職は変更されません。憑依したときに初めて妖魔判定が付きます。\nこの役職が編成に含まれると強制的に墓下公開オフ、ID公開オフになります。\n（調整予定）\nセットメッセージ\nID:Nu3YyYH9 は 執務官 Rain を憑依先にします。\nID:Nu3YyYH9 は憑依対象選択を取り消します。\n能力発動メッセージ\nID:Nu3YyYH9 の 犬神 は 執務官 Rain を憑依先にしました。\nID:Nu3YyYH9 の 犬神 は 執務官 Rain を憑依先にしました。(ランダム)\n取り憑き先表示メッセージ\nID:Nu3YyYH9 は 執務官 Rain に憑依しました。\n
猿神	猿神（猿）【妖魔陣営】\n猿神に憑かれています。\n初日に転移先を2人選択します。\n選んだ転移先のどちらかが死んだ時、死んだ転移先の者が生存しているもう一方の転移先対象に転移します。\n転移が成功すると転移した者の名前、アイコンが転移先のものと入れ替わります。\n役職、サブ役職は変更されません。転移が成功したときに初めて生存している猿神に妖魔判定が付きます。\nこの役職が編成に含まれると強制的に墓下公開オフ、ID公開オフになります。\n（調整予定）\nセットメッセージ\nID:m6Kpq7FT は ほむほむ ほむら に転移先にします。\nID:m6Kpq7FT は転移対象選択を取り消します。\n能力発動メッセージ\nID:m6Kpq7FT の 猿神 は ほむほむ ほむら を転移先にしました。\nID:m6Kpq7FT の 猿神 は ほむほむ ほむら を転移先にしました。(ランダム)\n取り憑き先表示メッセージ\nID:m6Kpq7FT は ほむほむ ほむら に転移しました。\n
蛇神	蛇神（蛇）【妖魔陣営】\n蛇神に憑かれています。\n初日に転生先を選択します。\n自分が死んだ時、転生先が生存していた場合その対象に転生します。\n転生が成功すると自分の名前、アイコンが転生先のものと入れ替わります。\n役職、サブ役職は変更されません。憑依したときに初めて妖魔判定が付きます。\nこの役職が編成に含まれると強制的にID公開オフになります。\n（調整予定）\nセットメッセージ\nID:j3RFFFmT は 魔法少女 しえすた に転生先にします。\nID:j3RFFFmT は転生対象選択を取り消します。\n能力発動メッセージ\nID:j3RFFFmT の 蛇神 は 魔法少女 しえすた を転生先にしました。\nID:j3RFFFmT の 蛇神 は 魔法少女 しえすた を転生先にしました。(ランダム)\n取り憑き先表示メッセージ\nID:j3RFFFmT は 魔法少女 しえすた に転生しました。\n
邪神	邪神（眷）【妖魔陣営】\n占われると占い師の方が死ぬ妖魔です。\n
大神	大神（大）【村人陣営】\n2日目以降他者を一度だけ蘇生することができます。\nただし一度蘇生すると大神は去って行って村人になります。\n襲撃/処刑も一度だけ耐えることができますが、その後は村人になります。大神のまま死んでしまった場合一度だけ自己蘇生して村人になります。\n終了時大神のままだと必ず勝利になります。\n占い/霊能ともに人狼と判定されてしまいます。\nこの役職が編成に含まれると強制的に墓下公開オフになります。\n（変更予定）\nセットメッセージ\nID:zJ8psVEi は くるくる～ クルモン を再生します。\nID:zJ8psVEi は再生対象選択を取り消します。\nID:zJ8psVEi は能力を行使しません。\n能力発動メッセージ\nID:zJ8psVEi の 大神 は くるくる～ クルモン を再生させました。\nID:zJ8psVEi の 大神 はどこかへ去って行きました。\n
死神	死神（死）【特殊陣営】\nあなたは死を司るとされる死神です。どの陣営にも属さず特殊な勝敗条件をもつ役職です。\nあなたは開始時に自分とダミーを除いた参加者4分の1の死の運命を知らされます。\n終了時にその者達が全て死亡していた場合、あなたの生死に関わらず勝利となります。\n死を迎えるとされる者達が無辜の村人であろうと、凶悪な人外の存在であろうと、あなたにとっては関心なく、唯々自らの役目を果たすのみとなるでしょう。\n\n開始時の編成公開メッセージ直後\nID:Gq5d6jng は、大泉 ガガガ、ほむほむ ほむら、落ち葉 LEAF を標的にしています。\n
女神	女神（女）【恋人陣営】\n初日に選択した二人を恋人にして、さらに恋人の密話（恋人会話）を可能にする恋人陣営です。\nセットメッセージ\nID:pC4SQEjZ は 管理者 あどみん と 幼女 ようじょ に愛の矢を撃ちます。\nID:pC4SQEjZ は矢を撃つ対象選択を取り消します。\n能力発動メッセージ\nID:pC4SQEjZ は愛の矢を撃ちました。\n管理者 あどみん と 幼女 ようじょ は恋に落ちました。\nさらに ID:pC4SQEjZ の 女神 は二人の心を通じ合わせました。\nID:pC4SQEjZ は愛の矢を撃ちました。(ランダム)\n管理者 あどみん と 幼女 ようじょ は恋に落ちました。\nさらに ID:pC4SQEjZ の 女神 は二人の心を通じ合わせました。\n
闘神	闘神（闘）【復讐者陣営】\n初日に選択した二人を仇敵にして、さらに襲撃耐性を1度だけ付加する復讐者陣営です。\nセットメッセージ\nID:Q2zFvk6q は リア狂 ドガピン と 携帯戦士 バラぽい を見定めます。\nID:Q2zFvk6q は選定を取り消します。\n能力発動メッセージ\nID:Q2zFvk6q は英霊を選定します。\nリア狂 ドガピン と 携帯戦士 バラぽい はこの村で勝敗を決します。\nさらに ID:Q2zFvk6q の 闘神 は二人に力を分け与えました。\nID:Q2zFvk6q は英霊を選定します。(ランダム)\nリア狂 ドガピン と 携帯戦士 バラぽい はこの村で勝敗を決します。\nさらに ID:Q2zFvk6q の 闘神 は二人に力を分け与えました。\n
パブリッカー	パブリッカー（Ｐ）【村人陣営】\n観戦者発言、墓下会話、人狼の囁き、妖魔の念話、共鳴会話、狂人会話、恋人会話が観戦者発言として全て混信された状態で見ることができます。\nこの役職が編成に含まれると強制的に墓下公開オフになります。\n
ROM民	ROM民（Ｒ）【村人陣営】\n2日目の朝に一度死亡して、その後特定の条件時に一度だけ復活します。\n以下の5つの蘇生条件のうち一つでも満たすとその日の朝に復活します。\n・5日目になった\n・生存者数が開始人数の半分以下になった\n・人狼系の生存者数が1名になった\n・【恋人】が生存し、【恋人】ではない生存者が恋人数以下になった\n・人狼/妖魔以外の人数として数える生存者数と人狼系の生存者数の差が2名以下になった\n但し初日に恋人/仇敵/絆になると死亡せず、自己蘇生能力も失います。\nこの役職が編成に含まれると強制的に墓下公開オフになります。\n
匿名ID民	匿名ID民（匿）【人狼陣営】\n毎朝名前とアイコンが変わってしまう狂人です。\n任意で選択対象を自分と同様に名前とアイコンが変わるようにすることもできます。\nこの役職が編成に含まれると強制的にID公開オフになります。\nセットメッセージ\nID:J6d8XBYs は ほむほむ ほむら を匿名ID化します。\nID:J6d8XBYs はID変更対象選択を取り消します。\nID:J6d8XBYs はID変更しません。\n能力発動メッセージ\nID:J6d8XBYs は ほむほむ ほむら を匿名ID化しました。\nそれぞれ ID:FZtXfzpw と ID:7IJIswhn になりました。\nID:J6d8XBYs は ほむほむ ほむら を匿名ID化しました。（ランダム）\nそれぞれ ID:FZtXfzpw と ID:7IJIswhn になりました。\nID:J6d8XBYs のIDは ID:iEIlRvKQ になりました。\n
Lv上げ民	Lv上げ民（Ｌ）【村人陣営】\nLv上げなう。\nセットメッセージ\nID:Hh2aynsA は 人狼猫 アイナス をLv上げなう。\nID:Hh2aynsA はLv上げ対象選択を取り消しなう。\n能力発動メッセージ\nID:Hh2aynsA は 人狼猫 アイナス をlv上げなう。\nID:Hh2aynsA は 人狼猫 アイナス をlv上げなう。（ランダム）\nID:Hh2aynsA はlv上げなう。\n管理者 あどみん はlv上げなう。\nLv 100 到達なう。\n関連サブ役職\n新参 中参 古参 廃人\n\n
